"ProductID","ProductName","Color","ModelDescription","FabricDescription","Category","Gender","ProductLine","Weight","Size","PackSize","Status","InventoryDate","PurchasePrice"
"729","S-TA11","","TA","11","Thongs","Women's Panties","Underwear","155","S","Dozen","Out of Production","7/10/2003","3.05"
"730","S-TA11S","","TA","11","Thongs","Women's Panties","Underwear","161","S","Dozen","Out of Production","8/6/2003","3.25"
"731","S-TA46","","TA","46","Thongs","Women's Panties","Underwear","154","S","Dozen","Out of Production","8/6/2003","2.90"
"732","S-TA46D","","TA","46","Thongs","Women's Panties","Underwear","175","S","Dozen","Out of Production","8/6/2003","2.60"
"733","S-TA46K","","TA","46","Thongs","Women's Panties","Underwear","157","S","Dozen","Out of Production","8/6/2003","2.60"
"734","S-TA46S","","TA","46","Thongs","Women's Panties","Underwear","157","S","Dozen","Out of Production","8/6/2003","2.10"
"735","S-TA46SD","","TA","46","Thongs","Women's Panties","Underwear","171","S","Dozen","Out of Production","7/10/2003","2.80"
"736","S-TA46SK","","TA","46","Thongs","Women's Panties","Underwear","177","S","Dozen","Out of Production","8/6/2003","2.70"
"737","S-TA46SV","","TA","46","Thongs","Women's Panties","Underwear","182","S","Dozen","Out of Production","7/10/2003","2.70"
"738","S-TA46SZ","","TA","46","Thongs","Women's Panties","Underwear","182","S","Dozen","Out of Production","8/6/2003","4.00"
"739","S-TA46T","","TA","46","Thongs","Women's Panties","Underwear","165","S","Dozen","Out of Production","8/6/2003","3.00"
"740","S-TA46V","","TA","46","Thongs","Women's Panties","Underwear","159","S","Dozen","Out of Production","7/10/2003","3.85"
"741","S-TA46Z","","TA","46","Thongs","Women's Panties","Underwear","162","S","Dozen","Out of Production","8/6/2003","3.80"
"742","S-TA7800","","TA","7800","Thongs","Women's Panties","Underwear","174","S","Dozen","Out of Production","8/6/2003","5.80"
"743","S-TA7800S","","TA","7800","Thongs","Women's Panties","Underwear","172","S","Dozen","Out of Production","8/6/2003","3.30"
"744","S-TA97","","TA","97","Thongs","Women's Panties","Underwear","173","S","Dozen","Out of Production","8/6/2003","3.05"
"745","S-TA97S","","TA","97","Thongs","Women's Panties","Underwear","146","S","Dozen","Out of Production","8/6/2003","3.25"
"746","S-TAB10","","TAB","10","Thongs","Women's Panties","Underwear","160","S","Dozen","Out of Production","8/6/2003","2.30"
"747","S-TAB10S","","TAB","10","Thongs","Women's Panties","Underwear","145","S","Dozen","Out of Production","8/6/2003","2.40"
"748","S-TAB11","","TAB","11","Thongs","Women's Panties","Underwear","155","S","Dozen","Out of Production","8/6/2003","2.00"
"749","S-TAB11S","","TAB","11","Thongs","Women's Panties","Underwear","149","S","Dozen","Out of Production","8/6/2003","2.20"
"750","S-TAB46","","TAB","46","Thongs","Women's Panties","Underwear","158","S","Dozen","Out of Production","8/6/2003","3.10"
"751","S-TAB46S","","TAB","46","Thongs","Women's Panties","Underwear","152","S","Dozen","Out of Production","8/6/2003","2.30"
"752","S-TAB84","","TAB","84","Thongs","Women's Panties","Underwear","142","S","Dozen","Out of Production","8/6/2003","3.20"
"753","S-TAB97","","TAB","97","Thongs","Women's Panties","Underwear","137","S","Dozen","Out of Production","8/6/2003","2.00"
"754","S-TIA82","","TIA","82","Thongs","Women's Panties","Underwear","168","S","Dozen","Out of Production","8/6/2003","5.50"
"755","S-TO31S","","TO","31","Thongs","Women's Panties","Underwear","207","S","Dozen","Out of Production","8/6/2003","2.50"
"756","S-TO32","","TO","32","Thongs","Women's Panties","Underwear","191","S","Dozen","Out of Production","8/6/2003","2.15"
"757","S-TO32S","","TO","32","Thongs","Women's Panties","Underwear","191","S","Dozen","Out of Production","8/6/2003","2.35"
"758","S-U29","","U","29","Briefs","Women's Panties","Underwear","297","S","Dozen","In Production","7/10/2003","2.70"
"759","S-Z46","","Z","46","Briefs","Women's Panties","Underwear","291","S","Dozen","Out of Production","8/6/2003","3.30"
"760","S-Z46S","","Z","46","Briefs","Women's Panties","Underwear","280","S","Dozen","Out of Production","8/6/2003","3.40"
"761","XL-171","","AT","171","Undershirts","Men's Undershirts","Underwear","1160","XL","Dozen","In Production","7/10/2003","7.30"
"762","XL-1711","","AT","1711","Undershirts","Men's Undershirts","Underwear","99","XL","Single Unit","Out of Production","8/6/2003","0.68"
"763","XL-172","","AT","172","Undershirts","Women's Undershirts","Underwear","1044","XL","Dozen","In Production","7/10/2003","5.90"
"764","XL-173","","AT","173","Undershirts","Women's Undershirts","Underwear","935","XL","Dozen","In Production","7/10/2003","5.90"
"765","XL-1741","","AT","1741","Undershirts","Men's Undershirts","Underwear","131","XL","Single Unit","Out of Production","8/6/2003","0.88"
"766","XL-177","","AT","177","Undershirts","Men's Undershirts","Underwear","1265","XL","Dozen","In Production","7/10/2003","7.70"
"767","XL-1771","","AT","1771","Undershirts","Men's Undershirts","Underwear","106","XL","Single Unit","Out of Production","8/6/2003","0.70"
"768","XL-188","","AT","188","Undershirts","Women's Undershirts","Underwear","960","XL","Dozen","In Production","8/6/2003","8.10"
"769","XL-191","","AT","191","Undershirts","Men's Undershirts","Underwear","1330","XL","Dozen","In Production","7/10/2003","7.70"
"770","XL-1911","","AT","1911","Undershirts","Men's Undershirts","Underwear","111","XL","Single Unit","Out of Production","8/6/2003","0.75"
"771","XL-191S","","AT","191","Undershirts","Men's Undershirts","Underwear","1435","XL","Dozen","In Production","7/10/2003","8.70"
"772","XL-191S1","","AT","1911","Undershirts","Men's Undershirts","Underwear","120","XL","Single Unit","Out of Production","8/6/2003","0.93"
"773","XL-193","","AT","193","Undershirts","Men's Undershirts","Underwear","1184","XL","Dozen","Out of Production","7/10/2003","8.30"
"774","XL-1931","","AT","1931","Undershirts","Men's Undershirts","Underwear","98","XL","Single Unit","Out of Production","8/6/2003","0.75"
"775","XL-3101S","","AT3K","3101","Undershirts","Women's Undershirts","Underwear","104","XL","Single Unit","Out of Production","8/6/2003","0.85"
"776","XL-4203","","AT4K","4203","Undershirts","Women's Undershirts","Underwear","140","XL","Single Unit","Out of Production","8/6/2003","1.00"
"777","XL-4204","","AT4K","4204","Undershirts","Women's Undershirts","Underwear","110","XL","Single Unit","Out of Production","8/6/2003","0.75"
"778","XL-4205","","AT4K","4205","Undershirts","Women's Undershirts","Underwear","115","XL","Single Unit","Out of Production","8/6/2003","0.85"
"779","XL-4206","","AT4K","4206","Undershirts","Women's Undershirts","Underwear","140","XL","Single Unit","Out of Production","8/6/2003","0.85"
"780","XL-A46","","A","46","Briefs","Women's Panties","Underwear","396","XL","Dozen","Out of Production","8/6/2003","4.20"
"781","XL-A4607","","A","4607","Briefs","Women's Panties","Underwear","413","XL","Dozen","Out of Production","8/6/2003","5.60"
"782","XL-A4607S","","A","4607","Briefs","Women's Panties","Underwear","330","XL","Dozen","Out of Production","8/6/2003","5.50"
"783","XL-A46S","","A","46","Briefs","Women's Panties","Underwear","449","XL","Dozen","Out of Production","8/6/2003","4.60"
"784","XL-BB31S","","BB","31","Briefs","Women's Panties","Underwear","490","XL","Dozen","Out of Production","7/10/2003","3.40"
"785","XL-BB31T","","BB","31","Briefs","Women's Panties","Underwear","480","XL","Dozen","Out of Production","7/10/2003","3.40"
"786","XL-BB46T","","BB","46","Briefs","Women's Panties","Underwear","450","XL","Dozen","Out of Production","7/10/2003","3.85"
"787","XL-BX171","","BX","171","Boxers","Men's Briefs","Underwear","81","XL","Single Unit","Out of Production","7/10/2003","1.60"
"788","XL-BX172","","BX","172","Boxers","Men's Briefs","Underwear","80","XL","Single Unit","Out of Production","7/10/2003","1.70"
"789","XL-BX17C2","","BX","17","Boxers","Men's Briefs","Underwear","81","XL","Single Unit","Out of Production","7/10/2003","1.80"
"790","XL-BX17S2","","BX","17","Boxers","Men's Briefs","Underwear","80","XL","Single Unit","Out of Production","7/10/2003","1.80"
"791","XL-BX17Y1","","BX","17","Boxers","Men's Briefs","Underwear","88","XL","Single Unit","Out of Production","7/10/2003","1.65"
"792","XL-BX34A","","BX","34","Boxers","Men's Briefs","Underwear","93","XL","Single Unit","In Production","7/10/2003","1.20"
"793","XL-BX34B","","BX","34","Boxers","Men's Briefs","Underwear","90","XL","Single Unit","Out of Production","7/10/2003","1.40"
"794","XL-BX34C","","BX","34","Boxers","Men's Briefs","Underwear","90","XL","Single Unit","Out of Production","7/10/2003","1.20"
"795","XL-BX46A","","BX","46","Boxers","Men's Briefs","Underwear","92","XL","Single Unit","Out of Production","7/10/2003","1.00"
"796","XL-BX46B","","BX","46","Boxers","Men's Briefs","Underwear","85","XL","Single Unit","Out of Production","7/10/2003","1.10"
"797","XL-BX46C","","BX","46","Boxers","Men's Briefs","Underwear","84","XL","Single Unit","In Production","7/10/2003","1.10"
"798","XL-BX46CB","","BX","46","Boxers","Men's Briefs","Underwear","76","XL","Single Unit","Out of Production","7/10/2003","1.15"
"799","XL-BX46SA","","BX","46","Boxers","Men's Briefs","Underwear","96","XL","Single Unit","Out of Production","7/10/2003","1.10"
"800","XL-BX46SC","","BX","46","Boxers","Men's Briefs","Underwear","97","XL","Single Unit","In Production","7/10/2003","1.20"
"801","XL-BX64P","","BX","64","Boxers","Men's Briefs","Underwear","78","XL","Single Unit","Out of Production","7/10/2003","0.80"
"802","XL-BX61A","","BX","61","Boxers","Men's Briefs","Underwear","79","XL","Single Unit","In Production","7/10/2003","0.75"
"803","XL-C32E","","C","32","Briefs","Women's Panties","Underwear","426","XL","Dozen","Out of Production","7/10/2003","3.65"
"804","XL-D46T","","D","46","Briefs","Women's Panties","Underwear","470","XL","Dozen","Out of Production","7/10/2003","5.70"
"805","XL-ERK33","","ERK","33","Briefs","Men's Briefs","Underwear","696","XL","Dozen","Out of Production","7/10/2003","5.20"
"806","XL-ERK61","","ERK","61","Briefs","Men's Briefs","Underwear","575","XL","Dozen","In Production","7/10/2003","4.20"
"807","XL-ERK63","","ERK","63","Briefs","Men's Briefs","Underwear","635","XL","Dozen","In Production","7/10/2003","4.00"
"808","XL-ERK64","","ERK","64","Briefs","Men's Briefs","Underwear","589","XL","Dozen","Out of Production","7/10/2003","4.60"
"809","XL-ERK81","","ERK","81","Briefs","Men's Briefs","Underwear","575","XL","Dozen","Out of Production","7/10/2003","3.80"
"810","XL-G46","","G","46","Briefs","Women's Panties","Underwear","429","XL","Dozen","In Production","7/10/2003","5.30"
"811","XL-GB21","","GB","21","Briefs","Women's Panties","Underwear","550","XL","Dozen","In Production","8/6/2003","4.20"
"812","XL-GB21E","","GB","21","Briefs","Women's Panties","Underwear","538","XL","Dozen","In Production","7/10/2003","4.60"
"813","XL-GB31","","GB","31","Briefs","Women's Panties","Underwear","561","XL","Dozen","In Production","7/10/2003","4.20"
"814","XL-GB31E","","GB","31","Briefs","Women's Panties","Underwear","604","XL","Dozen","In Production","7/10/2003","4.35"
"815","XL-GB32","","GB","32","Briefs","Women's Panties","Underwear","510","XL","Dozen","In Production","7/10/2003","4.10"
"816","XL-GB32E","","GB","32","Briefs","Women's Panties","Underwear","519","XL","Dozen","In Production","7/10/2003","4.40"
"817","XL-GB32S","","GB","32","Briefs","Women's Panties","Underwear","590","XL","Dozen","In Production","7/10/2003","4.60"
"818","XL-H46073","","H","46073","Briefs","Women's Panties","Underwear","443","XL","Dozen","Out of Production","8/6/2003","5.20"
"819","XL-K21","","K","21","Briefs","Women's Panties","Underwear","530","XL","Dozen","In Production","7/10/2003","3.90"
"820","XL-K21E","","K","21","Briefs","Women's Panties","Underwear","510","XL","Dozen","In Production","7/10/2003","4.10"
"821","XL-K22E","","K","22","Briefs","Women's Panties","Underwear","443","XL","Dozen","Out of Production","7/10/2003","2.95"
"822","XL-K23","","K","23","Briefs","Women's Panties","Underwear","437","XL","Dozen","In Production","7/10/2003","3.60"
"823","XL-K23E","","K","23","Briefs","Women's Panties","Underwear","468","XL","Dozen","In Production","8/6/2003","3.80"
"824","XL-K24","","K","24","Briefs","Women's Panties","Underwear","563","XL","Dozen","In Production","7/10/2003","3.70"
"825","XL-K24E","","K","24","Briefs","Women's Panties","Underwear","524","XL","Dozen","In Production","8/6/2003","3.90"
"826","XL-K25","","K","25","Briefs","Women's Panties","Underwear","564","XL","Dozen","In Production","8/6/2003","3.80"
"827","XL-K25S","","K","25","Briefs","Women's Panties","Underwear","617","XL","Dozen","Out of Production","8/6/2003","3.55"
"828","XL-K25T","","K","25","Briefs","Women's Panties","Underwear","641","XL","Dozen","Out of Production","8/6/2003","3.45"
"829","XL-K26T","","K","26","Briefs","Women's Panties","Underwear","572","XL","Dozen","Out of Production","8/6/2003","3.20"
"830","XL-K29","","K","29","Briefs","Women's Panties","Underwear","475","XL","Dozen","In Production","7/10/2003","3.50"
"831","XL-K30","","K","30","Briefs","Women's Panties","Underwear","509","XL","Dozen","In Production","7/10/2003","3.60"
"832","XL-K31","","K","31","Briefs","Women's Panties","Underwear","553","XL","Dozen","In Production","7/10/2003","3.80"
"833","XL-K31E","","K","31","Briefs","Women's Panties","Underwear","580","XL","Dozen","In Production","7/10/2003","4.00"
"834","XL-K31S","","K","31","Briefs","Women's Panties","Underwear","587","XL","Dozen","In Production","7/10/2003","4.20"
"835","XL-K32","","K","32","Briefs","Women's Panties","Underwear","500","XL","Dozen","In Production","7/10/2003","3.70"
"836","XL-K32E","","K","32","Briefs","Women's Panties","Underwear","535","XL","Dozen","In Production","7/10/2003","3.90"
"837","XL-K32S","","K","32","Briefs","Women's Panties","Underwear","575","XL","Dozen","In Production","7/10/2003","4.10"
"838","XL-K405","","K","405","Briefs","Women's Panties","Underwear","539","XL","Dozen","Out of Production","7/10/2003","4.20"
"839","XL-K406","","K","406","Briefs","Women's Panties","Underwear","528","XL","Dozen","Out of Production","7/10/2003","4.10"
"840","XL-K406S","","K","406","Briefs","Women's Panties","Underwear","530","XL","Dozen","Out of Production","7/10/2003","3.80"
"841","XL-K407","","K","407","Briefs","Women's Panties","Underwear","477","XL","Dozen","Out of Production","7/10/2003","3.80"
"842","XL-K408","","K","408","Briefs","Women's Panties","Underwear","528","XL","Dozen","Out of Production","7/10/2003","4.10"
"843","XL-K40E","","K","40","Briefs","Women's Panties","Underwear","380","XL","Dozen","Out of Production","7/10/2003","2.90"
"844","XL-K410","","K","410","Briefs","Women's Panties","Underwear","528","XL","Dozen","Out of Production","7/10/2003","4.10"
"845","XL-K412","","K","412","Briefs","Women's Panties","Underwear","528","XL","Dozen","Out of Production","7/10/2003","4.20"
"846","XL-K415","","K","415","Briefs","Women's Panties","Underwear","528","XL","Dozen","Out of Production","7/10/2003","3.30"
"847","XL-K416","","K","416","Briefs","Women's Panties","Underwear","528","XL","Dozen","Out of Production","7/10/2003","4.50"
"848","XL-K418","","K","418","Briefs","Women's Panties","Underwear","528","XL","Dozen","Out of Production","7/10/2003","4.00"
"849","XL-K41S","","K","41","Briefs","Women's Panties","Underwear","665","XL","Dozen","Out of Production","8/6/2003","3.80"
"850","XL-K420","","K","420","Briefs","Women's Panties","Underwear","552","XL","Dozen","Out of Production","7/10/2003","4.30"
"851","XL-K421","","K","421","Briefs","Women's Panties","Underwear","468","XL","Dozen","Out of Production","7/10/2003","4.00"
"852","XL-K422","","K","422","Briefs","Women's Panties","Underwear","528","XL","Dozen","Out of Production","7/10/2003","3.30"
