"TransactionID","ProductID","PurchaseOrderID","MissingID","TransactionDate","UnitPurchasePrice","QuantityOrdered","QuantityReceived","QuantityMissing"
"10640","1440","79","","6/20/2004","2.80","15","15",""
"10641","1291","79","","6/20/2004","3.20","15","15",""
"10642","1747","79","","6/20/2004","7.00","15","15",""
"10643","1748","79","","6/20/2004","7.30","15","15",""
"10644","1579","79","","6/20/2004","5.90","10","10",""
"10645","1749","79","","6/20/2004","5.75","5","5",""
"10646","1689","79","","6/20/2004","6.25","10","10",""
"10647","1623","79","","6/20/2004","6.75","10","10",""
"10648","1750","79","","6/20/2004","7.25","10","10",""
"10649","1751","79","","6/20/2004","6.00","4","4",""
"10650","1752","79","","6/20/2004","6.50","10","10",""
"10651","1753","79","","6/20/2004","7.00","10","10",""
"10652","1754","79","","6/20/2004","7.50","10","10",""
"10653","1421","79","","6/20/2004","5.00","15","15",""
"10654","1724","79","","6/20/2004","6.80","5","5",""
"10655","1650","79","","6/20/2004","7.20","5","5",""
"10656","1725","79","","6/20/2004","7.60","5","5",""
"10658","201","80","","5/12/2004","3.00","60","60",""
"10659","823","80","","5/12/2004","3.30","20","20",""
"10660","863","80","","5/12/2004","4.50","3","3",""
"10661","963","80","","5/12/2004","6.70","40","40",""
"10662","966","80","","5/12/2004","11.30","20","20",""
"10663","477","80","","5/12/2004","3.15","60","60",""
"10664","812","80","","5/12/2004","4.45","40","40",""
"10665","923","80","","5/12/2004","4.15","60","60",""
"10666","1255","80","","5/12/2004","4.85","40","40",""
"10667","982","80","","5/12/2004","4.55","80","80",""
"10668","985","80","","5/12/2004","4.30","40","40",""
"10669","986","80","","5/12/2004","4.55","40","40",""
"10670","1100","80","","5/12/2004","5.50","20","20",""
"10671","1047","80","","5/12/2004","4.75","40","40",""
"10672","975","80","","5/12/2004","4.55","40","40",""
"10673","978","80","","5/12/2004","3.70","30","30",""
"10674","1002","80","","5/12/2004","4.80","20","20",""
"10675","1006","80","","5/12/2004","5.10","40","40",""
"10676","1063","80","","5/12/2004","4.75","20","20",""
"10677","1066","80","","5/12/2004","5.05","30","30",""
"10678","1404","80","","5/12/2004","5.40","20","20",""
"10679","1415","80","","5/12/2004","9.50","40","40",""
"10680","1396","80","","5/12/2004","7.70","40","40",""
"10681","1400","80","","5/12/2004","7.70","20","20",""
"10682","1069","80","","5/12/2004","6.40","30","30",""
"10683","1071","80","","5/12/2004","6.40","30","30",""
"10684","349","80","","5/12/2004","4.45","20","20",""
"10685","1403","80","","5/12/2004","5.10","20","20",""
"10686","1414","80","","5/12/2004","8.80","40","40",""
"10687","1395","80","","5/12/2004","6.80","20","20",""
"10688","1399","80","","5/12/2004","6.80","40","40",""
"10689","1070","80","","5/12/2004","5.80","30","30",""
"10690","1424","80","","5/12/2004","9.30","20","20",""
"10691","1064","80","","5/12/2004","5.05","20","20",""
"10692","1470","80","","5/12/2004","5.35","30","30",""
"10693","1408","80","","5/12/2004","5.30","20","20",""
"10695","1572","80","","5/12/2004","5.00","40","40",""
"10696","1461","80","","5/12/2004","4.60","29","29",""
"10697","1457","80","","5/12/2004","5.00","40","40",""
"10698","1362","80","","5/12/2004","5.10","40","40",""
"10699","1460","80","","5/12/2004","4.30","30","30",""
"10700","1456","80","","5/12/2004","4.70","40","40",""
"10701","1361","80","","5/12/2004","4.80","40","40",""
"10702","1574","80","","5/12/2004","5.70","40","40",""
"10703","1463","80","","5/12/2004","5.40","14","14",""
"10704","1459","80","","5/12/2004","5.80","20","20",""
"10705","1084","80","","5/12/2004","4.95","20","20",""
"10706","1276","80","","5/12/2004","4.50","20","20",""
"10707","1573","80","","5/12/2004","5.30","40","40",""
"10708","1604","80","","5/12/2004","4.60","30","30",""
"10709","1458","80","","5/12/2004","5.30","40","40",""
"10710","1363","80","","5/12/2004","5.40","31","31",""
"10711","1434","80","","5/12/2004","5.70","20","20",""
"10712","1420","80","","5/12/2004","4.70","40","40",""
"10713","1419","80","","5/12/2004","4.40","30","30",""
"10714","1571","80","","5/12/2004","4.70","30","30",""
"10715","1397","80","","5/12/2004","8.80","40","40",""
"10716","1401","80","","5/12/2004","8.80","40","40",""
"10717","1099","80","","5/12/2004","5.80","20","20",""
"10718","1103","80","","5/12/2004","5.50","40","40",""
"10719","103","80","","5/12/2004","0.63","20","20",""
"10720","109","80","","5/12/2004","0.82","20","20",""
"10721","113","80","","5/12/2004","0.65","20","20",""
"10722","119","80","","5/12/2004","0.69","20","20",""
"10723","121","80","","5/12/2004","0.86","20","20",""
"10724","328","80","","5/12/2004","0.60","20","20",""
"10725","331","80","","5/12/2004","0.65","20","20",""
"10726","1375","80","","5/12/2004","6.30","40","40",""
"10727","726","80","","5/12/2004","5.30","40","40",""
"10728","1374","80","","5/12/2004","6.10","50","50",""
"10729","762","80","","5/12/2004","0.68","20","20",""
"10730","765","80","","5/12/2004","0.88","20","20",""
"10731","767","80","","5/12/2004","0.70","20","20",""
"10732","770","80","","5/12/2004","0.75","20","20",""
"10733","890","80","","5/12/2004","0.72","20","20",""
"10734","893","80","","5/12/2004","0.76","20","20",""
"10735","895","80","","5/12/2004","11.30","20","20",""
"10736","1484","80","","5/12/2004","8.70","20","20",""
"10737","967","80","","5/12/2004","0.99","20","20",""
"10738","1605","80","","5/12/2004","8.00","1","1",""
"10739","1606","80","","5/12/2004","4.90","1","1",""
"10740","1607","80","","5/12/2004","7.70","1","1",""
"10741","1608","80","","5/12/2004","7.20","1","1",""
"10742","1609","80","","5/12/2004","9.20","1","1",""
"10743","1610","80","","5/12/2004","8.70","1","1",""
"10744","1611","80","","5/12/2004","7.20","1","1",""
"10745","1612","80","","5/12/2004","2.80","1","1",""
"10746","1613","80","","5/12/2004","13.00","1","1",""
"10747","1614","80","","5/12/2004","12.50","1","1",""
"10748","1590","80","","5/12/2004","9.20","1","1",""
"10749","1616","80","","5/12/2004","13.00","1","1",""
"10750","1682","80","","5/12/2004","10.00","1","1",""
"10751","1615","80","","5/12/2004","10.00","1","1",""
"10752","1618","80","","5/12/2004","8.50","1","1",""
"10753","1619","80","","5/12/2004","9.00","1","1",""
"10754","1620","80","","5/12/2004","11.00","1","1",""
"10755","1621","80","","5/12/2004","9.00","1","1",""
"10756","1622","80","","5/12/2004","9.00","1","1",""
"10757","1623","80","","5/12/2004","6.75","1","1",""
"10758","1624","80","","5/12/2004","6.80","1","1",""
"10759","1625","80","","5/12/2004","6.80","1","1",""
"10760","1626","80","","5/12/2004","2.95","1","1",""
"10761","1627","80","","5/12/2004","2.95","1","1",""
"10762","1628","80","","5/12/2004","0.80","1","1",""
"10763","1629","80","","5/12/2004","0.80","1","1",""
"10764","1630","80","","5/12/2004","0.75","1","1",""
"10765","1631","80","","5/12/2004","0.80","1","1",""
"10766","1632","80","","5/12/2004","5.60","1","1",""
"10767","1633","80","","5/12/2004","6.25","1","1",""
"10768","1634","80","","5/12/2004","1.30","1","1",""
"10769","1635","80","","5/12/2004","1.40","1","1",""
"10770","1636","80","","5/12/2004","4.50","1","1",""
"10771","1637","80","","5/12/2004","5.30","1","1",""
"10772","1638","80","","5/12/2004","10.00","1","1",""
"10773","1639","80","","5/12/2004","10.50","1","1",""
"10774","886","80","","5/12/2004","3.00","1","1",""
"10775","1642","80","","5/12/2004","2.70","1","1",""
"10776","1643","80","","5/12/2004","3.90","1","1",""
"10777","1644","80","","5/12/2004","4.00","1","1",""
"10778","1645","80","","5/12/2004","6.75","1","1",""
"10779","1646","80","","5/12/2004","7.00","1","1",""
"10780","1647","80","","5/12/2004","7.00","1","1",""
"10781","1648","80","","5/12/2004","7.60","1","1",""
"10782","43","80","","5/12/2004","2.20","1","1",""
"10783","1649","80","","5/12/2004","2.15","1","1",""
"10784","1650","80","","5/12/2004","7.20","1","1",""
"10785","1651","80","","5/12/2004","7.60","1","1",""
"10786","1652","80","","5/12/2004","6.10","1","1",""
"10787","1653","80","","5/12/2004","6.40","1","1",""
"10788","1042","80","","5/12/2004","4.60","1","1",""
"10789","1654","80","","5/12/2004","4.85","1","1",""
"10790","1655","80","","5/12/2004","4.25","1","1",""
"10791","1656","80","","5/12/2004","4.25","1","1",""
"10792","1657","80","","5/12/2004","6.50","1","1",""
"10793","1658","80","","5/12/2004","7.50","1","1",""
"10794","1659","80","","5/12/2004","3.90","1","1",""
"10795","1660","80","","5/12/2004","5.10","1","1",""
"10796","1661","80","","5/12/2004","7.70","1","1",""
"10797","1662","80","","5/12/2004","8.20","1","1",""
"10798","1663","80","","5/12/2004","7.00","1","1",""
"10799","1708","80","","5/12/2004","2.45","1","1",""
"10800","1760","80","","5/12/2004","11.00","1","1",""
"10801","1200","81","","5/20/2004","3.25","20","20",""
"10802","1152","81","","5/20/2004","4.10","40","40",""
"10803","973","81","","5/20/2004","5.00","10","10",""
"10804","1022","81","","5/20/2004","5.30","80","80",""
"10805","342","81","","5/20/2004","0.75","30","30",""
"10806","954","81","","5/20/2004","5.90","120","120",""
"10807","963","81","","5/20/2004","6.70","100","100",""
"10808","1605","82","","6/9/2004","8.00","10","10",""
"10809","1664","82","","6/9/2004","7.00","10","10",""
"10810","1666","82","","5/20/2004","4.30","10","10",""
"10811","1667","82","","5/20/2004","4.40","10","10",""
"10812","1673","82","","5/20/2004","2.60","10","10",""
"10813","1612","82","","5/20/2004","2.80","10","10",""
"10814","1674","82","","5/20/2004","3.00","10","10",""
"10815","1616","82","","5/20/2004","13.00","10","10",""
"10816","2260","82","","5/20/2004","14.00","10","10",""
"10817","1682","82","","5/20/2004","10.00","10","10",""
"10818","1683","82","","5/20/2004","11.00","10","10",""
"10819","1618","82","","5/20/2004","8.50","10","10",""
"10820","1684","82","","5/20/2004","9.00","10","10",""
"10821","1685","82","","5/20/2004","8.50","10","10",""
"10822","1619","82","","5/20/2004","9.00","10","10",""
"10823","1689","82","","5/20/2004","6.25","10","10",""
"10824","1623","82","","5/20/2004","6.75","10","10",""
"10825","1624","82","","5/20/2004","6.80","10","10",""
"10826","1690","82","","5/20/2004","7.70","10","10",""
"10827","1625","82","","5/20/2004","6.80","10","10",""
"10828","1691","82","","5/20/2004","7.70","10","10",""
"10829","1636","82","","5/20/2004","4.50","10","10",""
"10830","1707","82","","5/20/2004","5.00","10","10",""
"10831","1714","82","","5/20/2004","6.25","10","10",""
"10832","1645","82","","5/20/2004","6.75","10","10",""
"10833","1647","82","","5/20/2004","7.00","10","10",""
"10834","1648","82","","5/20/2004","7.60","10","10",""
"10835","1191","82","","5/20/2004","7.00","10","10",""
"10836","1716","82","","5/20/2004","7.60","10","10",""
"10837","1649","82","","5/20/2004","2.15","10","10",""
"10838","1726","82","","5/20/2004","7.20","10","10",""
"10839","1651","82","","5/20/2004","7.60","10","10",""
"10840","1736","82","","5/20/2004","6.00","10","10",""
"10841","1657","82","","5/20/2004","6.50","10","10",""
"10842","1737","82","","5/20/2004","7.00","10","10",""
"10843","1658","82","","5/20/2004","7.50","10","10",""
"10844","1738","82","","5/20/2004","6.50","10","10",""
"10845","1739","82","","5/20/2004","7.00","10","10",""
"10846","1740","82","","5/20/2004","6.50","10","10",""
"10847","1663","82","","5/20/2004","7.00","10","10",""
"10848","1741","82","","5/20/2004","5.30","10","10",""
"10849","1742","82","","5/20/2004","5.60","10","10",""
"10850","1692","82","","5/20/2004","2.80","10","10",""
"10851","1626","82","","5/20/2004","2.95","10","10",""
"10852","1693","82","","5/20/2004","3.10","10","10",""
"10853","1694","82","","5/20/2004","2.80","10","10",""
"10854","1627","82","","5/20/2004","2.95","10","10",""
"10855","1695","82","","5/20/2004","3.10","10","10",""
"10856","1708","82","","5/20/2004","2.45","10","10",""
"10857","1709","82","","5/20/2004","2.55","10","10",""
"10858","1642","82","","5/20/2004","2.70","10","10",""
"10859","1710","82","","5/20/2004","2.85","10","10",""
"10860","1721","82","","5/20/2004","1.90","10","10",""
"10861","43","82","","5/20/2004","2.20","10","10",""
"10862","1722","82","","5/20/2004","2.00","10","10",""
"10863","1723","82","","5/20/2004","2.30","10","10",""
"10864","1732","82","","5/20/2004","4.20","10","10",""
"10865","1042","82","","5/20/2004","4.60","10","10",""
"10866","1733","82","","5/20/2004","5.10","10","10",""
"10867","1734","82","","5/20/2004","4.45","10","10",""
"10868","1654","82","","5/20/2004","4.85","10","10",""
"10869","1735","82","","5/20/2004","5.40","10","10",""
"10870","1661","82","","5/20/2004","7.70","10","10",""
"10871","1662","82","","5/20/2004","8.20","10","10",""
"10872","1743","82","","5/20/2004","3.80","10","10",""
"10873","1665","82","","5/20/2004","0.70","30","30",""
"10874","1597","82","","5/20/2004","0.75","30","30",""
"10875","1675","82","","5/20/2004","12.00","5","5",""
"10876","1613","82","","5/20/2004","13.00","5","5",""
"10877","1676","82","","5/20/2004","14.00","5","5",""
"10878","1677","82","","5/20/2004","10.50","5","5",""
"10879","1678","82","","5/20/2004","11.50","5","5",""
"10880","1614","82","","5/20/2004","12.50","5","5",""
"10881","1679","82","","5/20/2004","13.50","5","5",""
"10882","1680","82","","5/20/2004","14.50","5","5",""
"10883","1590","82","","5/20/2004","9.20","5","5",""
"10884","1696","82","","5/20/2004","0.75","5","5",""
"10885","1628","82","","5/20/2004","0.80","5","5",""
"10886","1629","82","","5/20/2004","0.80","10","10",""
"10887","1697","82","","5/20/2004","0.85","10","10",""
"10888","1698","82","","5/20/2004","0.70","5","5",""
"10889","1630","82","","5/20/2004","0.75","5","5",""
"10890","1699","82","","5/20/2004","0.75","10","10",""
"10891","1631","82","","5/20/2004","0.80","10","10",""
"10892","1704","82","","5/20/2004","1.20","10","10",""
"10893","1705","82","","5/20/2004","1.30","10","10",""
"10894","1635","82","","5/20/2004","1.40","10","10",""
"10895","1706","82","","5/20/2004","1.50","10","10",""
"10897","1668","82","","5/20/2004","8.00","10","10",""
"10898","1669","82","","5/20/2004","9.00","10","10",""
"10899","1607","82","","5/20/2004","7.70","10","10",""
"10900","1670","82","","5/20/2004","8.70","10","10",""
"10901","1608","82","","5/20/2004","7.20","10","10",""
"10902","1671","82","","5/20/2004","8.20","10","10",""
"10903","1609","82","","5/20/2004","9.20","10","10",""
"10904","1672","82","","5/20/2004","7.70","10","10",""
"10905","1610","82","","5/20/2004","8.70","10","10",""
"10906","1611","82","","5/20/2004","7.20","10","10",""
"10907","1620","82","","5/20/2004","11.00","10","10",""
"10908","1686","82","","5/20/2004","12.00","10","10",""
"10909","1687","82","","5/20/2004","8.00","10","10",""
"10910","1621","82","","5/20/2004","9.00","10","10",""
"10911","1688","82","","5/20/2004","8.00","10","10",""
"10912","1622","82","","5/20/2004","9.00","10","10",""
"10913","1700","82","","5/20/2004","5.30","10","10",""
"10914","1632","82","","5/20/2004","5.60","10","10",""
"10915","1701","82","","5/20/2004","6.00","10","10",""
"10916","1702","82","","5/20/2004","5.75","10","10",""
"10917","1633","82","","5/20/2004","6.25","10","10",""
"10918","1703","82","","5/20/2004","6.75","10","10",""
"10919","1711","82","","5/20/2004","4.20","10","10",""
"10920","1712","82","","5/20/2004","4.55","10","10",""
"10921","1713","82","","5/20/2004","3.75","10","10",""
"10922","1644","82","","5/20/2004","4.00","10","10",""
"10923","1715","82","","5/20/2004","6.50","10","10",""
"10924","1646","82","","5/20/2004","7.00","10","10",""
"10925","1717","82","","5/20/2004","3.30","10","10",""
"10926","1718","82","","5/20/2004","3.40","10","10",""
"10927","1719","82","","5/20/2004","4.25","10","10",""
"10928","1720","82","","5/20/2004","4.45","10","10",""
"10929","1724","82","","5/20/2004","6.80","10","10",""
"10930","1650","82","","5/20/2004","7.20","10","10",""
"10931","1725","82","","5/20/2004","7.60","10","10",""
"10932","1727","82","","5/20/2004","8.00","10","10",""
"10933","1728","82","","5/20/2004","5.80","10","10",""
"10934","1652","82","","5/20/2004","6.10","10","10",""
"10935","1729","82","","5/20/2004","6.40","10","10",""
"10936","1730","82","","5/20/2004","6.10","10","10",""
"10937","1653","82","","5/20/2004","6.40","10","10",""
"10938","1731","82","","5/20/2004","6.70","10","10",""
"10939","215","81","","5/20/2004","3.30","120","120",""
"10940","812","81","","5/20/2004","4.45","40","40",""
"10941","927","81","","5/20/2004","4.15","20","20",""
"10942","1297","81","","5/20/2004","2.90","80","80",""
"10943","1440","81","","5/20/2004","2.80","40","40",""
"10944","64","81","","5/20/2004","4.50","10","10",""
"10945","65","81","","5/20/2004","5.20","10","10",""
"10946","460","81","","5/20/2004","3.00","45","45",""
"10947","503","81","","5/20/2004","2.95","20","20",""
"10948","871","81","","5/20/2004","3.85","10","10",""
"10949","911","81","","5/20/2004","4.25","45","45",""
"10950","1031","81","","5/20/2004","10.60","20","20",""
"10951","978","81","","5/20/2004","3.70","80","80",""
"10952","1363","81","","5/20/2004","5.40","9","9",""
"10953","321","81","","5/20/2004","0.59","20","20",""
"10954","325","81","","5/20/2004","0.76","20","20",""
"10955","333","81","","5/20/2004","0.79","20","20",""
"10956","1598","81","","5/20/2004","0.88","20","20",""
"10957","772","81","","5/20/2004","0.93","7","7",""
"10958","1744","81","","5/20/2004","5.10","26","26",""
